object_category,object_type,price_display,price_display_type,price_unit,number_of_rooms,floor,is_furnished,is_temporary,is_selling_furniture,zipcode,city,latitude,longitude,year_built,year_renovated,moving_date_type,reserved,livingspace
0,2,1500.0,1,1,5.0,2.0,0.0,1.0,0.0,8820,2015,47.226011605853,8.676251235594,61.0,61.0,2,0.0,90.0
0,7,1835.0,1,1,4.5,5.0,0.0,1.0,0.0,8820,2015,47.226011605853,8.676251235594,61.0,61.0,0,0.0,98.0
0,2,1850.0,1,1,4.5,1.0,0.0,0.0,0.0,7214,745,46.980591609857,9.645901238591,38.94638748274269,1.0,0,0.0,0.0
5,49,200.0,1,1,0.0,0.0,0.0,0.0,0.0,8037,2065,47.396661608856,8.522181234596,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,1380.0,1,1,4.5,2.0,0.0,0.0,0.0,3427,1839,47.128881600858,7.559811234597,38.94638748274269,0.0,0,0.0,70.0
7,30,120.0,1,1,0.0,-1.0,0.0,0.0,0.0,8952,1580,47.397991608856,8.452771234599,38.94638748274269,38.94638748274269,2,0.0,0.0
5,39,50.0,1,1,0.0,0.0,0.0,0.0,0.0,6037,1474,47.109791605853,8.385621234593,38.94638748274269,38.94638748274269,2,0.0,0.0
5,39,90.0,1,1,0.0,0.0,0.0,0.0,0.0,8952,1580,47.397991608856,8.452771234599,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,130.0,1,1,0.0,-1.0,0.0,0.0,0.0,8048,2065,47.384551607855,8.477151234599,39.0,39.0,0,0.0,0.0
0,2,5800.0,1,1,4.5,3.0,0.0,0.0,0.0,8304,1920,47.414771603859,8.589271239592,0.0,0.0,1,0.0,184.0
0,2,1555.0,1,1,3.0,1.0,0.0,0.0,0.0,2500,206,47.139271608856,7.252171234591,38.94638748274269,38.94638748274269,2,0.0,97.0
4,14,265.0,1,1,0.0,-1.0,0.0,0.0,0.0,4624,838,47.307331609857,7.818991238598,6.0,6.0,2,0.0,16.0
0,2,1080.0,1,1,4.0,1.0,0.0,0.0,0.0,2400,985,47.060691603851,6.753691230591,38.94638748274269,38.94638748274269,2,0.0,0.0
0,5,250.0,1,1,1.0,4.0,0.0,0.0,0.0,4133,1370,47.520041609857,7.696751234592,71.0,26.0,0,0.0,0.0
0,2,1770.0,1,1,3.5,0.0,0.0,0.0,0.0,6260,1407,47.246281607855,7.973181233596,10.0,10.0,1,0.0,93.0
0,2,1635.0,1,1,3.0,2.0,0.0,0.0,0.0,4127,224,47.552841604851,7.624191234597,65.0,65.0,2,0.0,60.0
5,27,130.0,1,1,0.0,-1.0,0.0,0.0,0.0,4144,93,47.505551607855,7.619211234593,38.94638748274269,38.94638748274269,2,0.0,0.0
5,49,140.0,1,1,0.0,0.0,0.0,0.0,0.0,4144,93,47.499471608856,7.615531233595,61.0,30.0,0,0.0,0.0
0,2,2150.0,1,1,4.5,3.0,0.0,0.0,0.0,4304,682,47.523321605853,7.746891239599,38.94638748274269,38.94638748274269,2,0.0,148.0
0,2,1490.0,1,1,3.5,3.0,0.0,0.0,0.0,4500,1650,47.205361607855,7.513961234592,38.94638748274269,38.94638748274269,2,0.0,80.0
4,37,2330.0,1,1,0.0,0.0,0.0,0.0,0.0,1010,976,46.532541605853,6.646421234592,38.94638748274269,38.94638748274269,1,0.0,71.0
0,2,1390.0,1,1,3.0,2.0,0.0,0.0,0.0,8580,75,47.549131605853,9.303331234597,38.94638748274269,38.94638748274269,0,0.0,77.0
3,50,4500.0,1,1,6.5,0.0,0.0,0.0,0.0,4106,1768,47.500791605853,7.564371235593,12.0,12.0,0,0.0,224.0
0,2,2560.0,1,1,4.5,3.0,0.0,0.0,0.0,3065,233,46.977161604851,7.493501230595,41.0,41.0,2,0.0,146.0
0,2,1745.0,1,1,2.0,4.0,0.0,0.0,0.0,4052,146,47.553621605853,7.615151234594,38.94638748274269,38.94638748274269,2,0.0,45.0
0,2,1650.0,1,1,4.5,4.0,0.0,0.0,0.0,8580,75,47.550381600858,9.299371238595,38.94638748274269,38.94638748274269,2,0.0,0.0
4,37,9475.0,1,1,0.0,0.0,0.0,0.0,0.0,1260,1242,46.389391603851,6.225441234597,38.94638748274269,38.94638748274269,0,0.0,361.0
4,48,2370.0,1,1,0.0,0.0,0.0,0.0,0.0,3172,1220,46.927931600858,7.388311234593,38.94638748274269,38.94638748274269,0,0.0,122.0
5,27,100.0,1,1,0.0,-1.0,0.0,0.0,0.0,5600,1004,47.387461607855,8.163011234597,6.0,6.0,2,0.0,0.0
0,2,1495.0,1,1,3.5,5.0,0.0,0.0,0.0,4600,1306,47.345651605853,7.917751234593,61.0,21.0,1,0.0,69.0
0,2,3112.0,1,1,3.0,4.0,0.0,0.0,0.0,1201,675,46.209681603851,6.149231235594,33.0,33.0,0,0.0,117.0
0,2,4800.0,1,1,4.0,5.0,0.0,0.0,0.0,4051,146,47.557911604852,7.587241230597,114.0,11.0,2,0.0,146.0
8,47,1100.0,1,1,1.0,3.0,0.0,0.0,0.0,9213,775,47.479671605853,9.247511239595,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,170.0,1,1,0.0,-1.0,0.0,0.0,0.0,8050,2065,47.408671604852,8.554081234593,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,140.0,1,1,0.0,0.0,0.0,0.0,0.0,8600,500,47.394651608856,8.613161234599,57.0,57.0,0,0.0,0.0
0,2,2082.0,1,1,3.5,0.0,0.0,0.0,0.0,4106,1768,47.498281603851,7.559211237598,22.0,22.0,2,0.0,93.0
4,37,20000.0,1,1,0.0,0.0,0.0,0.0,0.0,3963,440,46.306381600858,7.467501230599,52.0,52.0,0,0.0,215.0
8,47,1000.0,1,1,1.0,2.0,0.0,0.0,0.0,5630,1152,47.272761609857,8.343411237599,5.0,5.0,1,0.0,100.0
4,14,6000.0,1,1,0.0,1.0,0.0,0.0,0.0,1003,976,46.521941607855,6.630791234599,124.0,124.0,2,0.0,183.0
0,2,2360.0,1,1,1.0,6.0,0.0,0.0,0.0,1003,976,46.521941607855,6.630791234599,124.0,124.0,2,0.0,46.0
4,48,13600.0,1,1,0.0,0.0,0.0,0.0,0.0,1003,976,46.521941607855,6.630791234599,124.0,124.0,2,0.0,130.0
0,2,2600.0,1,1,1.0,6.0,0.0,0.0,0.0,1003,976,46.521941607855,6.630791234599,124.0,124.0,2,0.0,59.0
0,2,2790.0,1,1,3.0,4.0,0.0,0.0,0.0,1003,976,46.521941607855,6.630791234599,124.0,124.0,2,0.0,72.0
0,2,1439.0,1,1,2.5,1.0,0.0,0.0,0.0,6802,1454,46.124961607855,8.923261230599,38.94638748274269,38.94638748274269,0,0.0,52.0
0,2,1555.0,1,1,2.0,0.0,0.0,0.0,0.0,4052,146,47.548911609857,7.610431234591,38.94638748274269,38.94638748274269,2,0.0,52.0
0,2,1530.0,1,1,2.5,1.0,0.0,0.0,0.0,4912,10,47.243651603859,7.768031234593,10.0,10.0,2,0.0,80.0
4,37,3415.0,1,1,0.0,3.0,0.0,0.0,0.0,3063,864,46.969941604851,7.473871234595,38.94638748274269,38.94638748274269,2,0.0,206.0
0,2,2050.0,1,1,4.5,0.0,0.0,0.0,0.0,6512,689,46.171961609857,9.008161234594,3.0,3.0,2,0.0,104.0
4,53,200.0,1,1,0.0,6.0,0.0,0.0,0.0,6003,1055,47.049471607855,8.302421234599,94.0,94.0,2,0.0,20.0
4,37,180.0,0,4,0.0,2.0,0.0,0.0,0.0,8600,500,47.393671603851,8.640311234592,36.0,36.0,0,0.0,258.0
4,53,55.0,1,1,0.0,-2.0,0.0,0.0,0.0,9014,1678,47.408111600858,9.339791234595,4.0,4.0,2,0.0,6.0
0,2,1750.0,1,1,4.0,1.0,0.0,0.0,0.0,5200,272,47.475551608856,8.197681234599,38.94638748274269,38.94638748274269,0,0.0,84.0
5,27,115.0,1,1,0.0,-1.0,0.0,0.0,0.0,4123,53,47.545431600858,7.555491234599,59.0,59.0,1,0.0,0.0
5,49,250.0,1,1,0.0,0.0,0.0,0.0,0.0,1006,976,46.515831600858,6.639071235592,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,2294.0,1,1,4.5,2.0,0.0,0.0,0.0,8426,1043,47.489771607855,8.593411234595,38.94638748274269,38.94638748274269,2,0.0,105.0
4,37,265.0,0,4,0.0,2.0,0.0,0.0,0.0,9000,1678,47.425521603851,9.373901234594,184.0,23.0,1,0.0,107.0
0,2,2600.0,1,1,2.0,0.0,1.0,1.0,0.0,8001,2065,47.369641604851,8.530661234597,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,2070.0,1,1,3.5,1.0,0.0,0.0,0.0,3612,1708,46.781021609857,7.632841230592,3.0,3.0,2,0.0,82.0
0,2,1670.0,1,1,3.5,1.0,0.0,0.0,0.0,4415,978,47.475131606854,7.753091238591,43.0,43.0,2,0.0,77.0
0,2,1950.0,1,1,4.5,1.0,0.0,0.0,0.0,1700,644,46.805141608856,7.159171234591,38.94638748274269,38.94638748274269,2,0.0,104.0
0,2,1885.0,1,1,2.5,2.0,0.0,0.0,0.0,8180,322,47.511011606854,8.539631235591,16.0,16.0,2,0.0,68.0
0,2,1905.0,1,1,3.0,1.0,0.0,0.0,0.0,4123,53,47.561041607855,7.558821234594,38.94638748274269,38.94638748274269,2,0.0,86.0
4,37,3470.0,1,1,0.0,0.0,0.0,0.0,0.0,1009,1377,46.511311600858,6.662581234593,38.94638748274269,38.94638748274269,2,0.0,122.0
5,27,160.0,1,1,0.0,-1.0,0.0,0.0,0.0,8048,2065,47.388821604851,8.482961239598,15.0,15.0,2,0.0,0.0
7,30,200.0,1,1,0.0,-1.0,0.0,0.0,0.0,2540,730,47.187431608856,7.382711235596,38.94638748274269,38.94638748274269,0,0.0,9.0
2,13,3902.0,1,1,0.0,0.0,0.0,0.0,0.0,8057,2065,47.402421606854,8.534861236592,0.0,0.0,1,0.0,184.0
0,2,3361.0,1,1,4.5,0.0,0.0,0.0,0.0,1070,1376,46.490941606854,6.760171230594,16.0,16.0,1,0.0,147.0
4,37,229.0,0,4,0.0,1.0,0.0,0.0,0.0,8050,2065,47.415711606854,8.552601239599,38.94638748274269,38.94638748274269,1,0.0,179.0
5,27,130.0,1,1,0.0,0.0,0.0,0.0,0.0,8483,908,47.456611609857,8.776591239599,38.94638748274269,38.94638748274269,1,0.0,0.0
5,27,120.0,1,1,0.0,0.0,0.0,0.0,0.0,5436,2023,47.442571604852,8.360121234592,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1710.0,1,1,4.5,3.0,0.0,0.0,0.0,4500,1650,47.207361600858,7.514061236598,36.0,36.0,1,0.0,87.0
0,2,1840.0,1,1,3.5,2.0,0.0,0.0,0.0,3114,1963,46.839051607855,7.564511234593,38.94638748274269,0.0,0,0.0,92.0
5,27,130.0,1,1,0.0,-1.0,0.0,0.0,0.0,7000,382,46.863391603851,9.536211235594,7.0,7.0,0,0.0,0.0
0,2,1910.0,1,1,4.5,0.0,0.0,0.0,0.0,3114,1963,46.839051607855,7.564511234593,38.94638748274269,0.0,0,0.0,94.0
0,2,1570.0,1,1,3.0,1.0,0.0,0.0,0.0,5430,1959,47.464491609857,8.322401234599,65.0,30.0,1,0.0,63.0
5,16,60.0,1,1,0.0,0.0,0.0,0.0,0.0,8006,2065,47.382171607855,8.543891234595,38.94638748274269,38.94638748274269,2,0.0,0.0
7,30,190.0,1,1,0.0,-1.0,0.0,0.0,0.0,9055,321,47.372881607855,9.416211234597,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1755.0,1,1,3.5,2.0,0.0,0.0,0.0,9016,1678,47.441751604852,9.412041234597,39.0,7.0,0,0.0,80.0
0,2,1410.0,1,1,2.5,10.0,0.0,0.0,0.0,4052,146,47.545921604852,7.620691234593,62.0,34.0,2,0.0,57.0
0,25,1750.0,1,1,3.0,0.0,1.0,1.0,0.0,3044,856,46.996221600858,7.306321236592,38.94638748274269,38.94638748274269,1,0.0,70.0
4,37,220.0,0,4,0.0,2.0,0.0,0.0,0.0,8952,1580,47.401001604852,8.441231239593,13.0,13.0,0,0.0,229.0
5,39,50.0,1,1,0.0,0.0,0.0,0.0,0.0,4563,676,47.170281600858,7.570911234591,38.94638748274269,38.94638748274269,2,0.0,0.0
5,39,50.0,1,1,0.0,0.0,0.0,0.0,0.0,9524,2058,47.475131609857,9.107571238595,38.94638748274269,38.94638748274269,2,0.0,0.0
4,48,4580.0,1,1,0.0,0.0,0.0,0.0,0.0,4055,146,47.566331603851,7.565391234595,38.94638748274269,38.94638748274269,2,0.0,141.0
0,2,1650.0,1,1,2.5,1.0,0.0,0.0,0.0,4242,969,47.418351600858,7.500421234599,38.94638748274269,38.94638748274269,2,0.0,70.0
0,2,1790.0,1,1,4.5,4.0,0.0,0.0,0.0,3072,1324,46.955291604851,7.480851233591,38.94638748274269,38.94638748274269,0,0.0,64.0
4,37,301.0,0,4,0.0,0.0,0.0,0.0,0.0,8050,2065,47.411771604852,8.546891234597,38.94638748274269,38.94638748274269,2,0.0,104.0
5,27,90.0,1,1,0.0,0.0,0.0,0.0,0.0,8280,913,47.651021605853,9.166021237597,30.0,30.0,2,0.0,0.0
5,27,100.0,1,1,0.0,0.0,0.0,0.0,0.0,8500,634,47.566711605853,8.917811238599,33.0,33.0,2,0.0,0.0
4,53,80.0,1,1,0.0,-1.0,0.0,0.0,0.0,5022,1470,47.404031609857,8.049411234591,38.94638748274269,38.94638748274269,0,0.0,8.0
5,27,135.0,1,1,0.0,-2.0,0.0,0.0,0.0,5022,1470,47.404031609857,8.049411234591,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,2350.0,1,1,4.5,4.0,0.0,0.0,0.0,4132,1156,47.530291608856,7.624241236591,38.94638748274269,38.94638748274269,2,0.0,99.0
0,2,2350.0,1,1,4.5,1.0,0.0,0.0,0.0,4416,284,47.448351605853,7.735561234592,3.0,3.0,1,0.0,97.0
0,2,2270.0,1,1,4.5,1.0,0.0,0.0,0.0,4402,643,47.503461606854,7.719921230599,9.0,9.0,1,0.0,94.0
0,2,1500.0,1,1,3.5,0.0,0.0,0.0,0.0,6512,689,46.171591606854,9.003611234591,31.0,31.0,2,0.0,79.0
5,49,371.0,1,1,0.0,0.0,0.0,0.0,0.0,8002,2065,47.361461603859,8.529411234592,90.0,11.0,2,0.0,0.0
4,48,890.0,1,1,0.0,0.0,0.0,0.0,0.0,5107,1574,47.446701605853,8.140851234592,38.94638748274269,38.94638748274269,2,0.0,0.0
4,37,186.0,0,4,0.0,0.0,0.0,0.0,0.0,4665,1301,47.293461608856,7.940261234596,15.0,15.0,1,0.0,240.0
0,2,1880.0,1,1,2.5,3.0,0.0,0.0,0.0,1005,976,46.515541603851,6.648331233592,38.94638748274269,38.94638748274269,2,0.0,54.0
0,2,2040.0,1,1,4.5,1.0,0.0,0.0,0.0,2540,730,47.199521605853,7.387511234593,12.0,12.0,1,0.0,104.0
0,54,3310.0,1,1,1.5,4.0,0.0,0.0,0.0,8400,1992,47.506451605853,8.718681234594,6.0,6.0,2,0.0,131.0
0,2,3190.0,1,1,4.5,1.0,0.0,0.0,0.0,8610,1837,47.347301607855,8.722311234594,1.0,1.0,2,0.0,0.0
0,2,2595.0,1,1,2.5,0.0,0.0,0.0,0.0,8600,500,47.398421603859,8.616841234596,5.0,5.0,2,0.0,72.0
0,2,3430.0,1,1,4.5,2.0,0.0,0.0,0.0,8052,2065,47.417771604852,8.545991230598,38.94638748274269,38.94638748274269,2,0.0,110.0
0,2,1826.0,1,1,3.5,2.0,0.0,0.0,0.0,9230,618,47.412101600858,9.195591235592,9.0,9.0,2,0.0,90.0
0,2,1950.0,1,1,3.5,5.0,0.0,0.0,0.0,8046,2065,47.421351604852,8.497891234599,54.0,18.0,0,0.0,70.0
0,2,1529.0,1,1,4.5,2.0,0.0,0.0,0.0,2503,199,47.135801606854,7.257491234593,58.0,58.0,2,0.0,79.0
0,2,1372.0,1,1,2.0,0.0,0.0,0.0,0.0,4102,212,47.544091606854,7.572111234593,38.94638748274269,38.94638748274269,2,0.0,47.0
0,2,1420.0,1,1,3.5,0.0,0.0,0.0,0.0,9450,72,47.375021604852,9.537581230591,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1888.0,1,1,4.5,-1.0,0.0,0.0,0.0,3065,233,46.978011600858,7.493301234597,46.0,46.0,1,0.0,111.0
0,2,1495.0,1,1,4.0,0.0,0.0,0.0,0.0,3098,1581,46.913141604852,7.413321235599,53.0,53.0,1,0.0,0.0
0,25,3600.0,1,1,2.5,1.0,1.0,1.0,0.0,8006,2065,47.382501605853,8.547611234596,24.0,4.0,1,0.0,55.0
5,27,120.0,1,1,0.0,0.0,0.0,0.0,0.0,6232,680,47.195351607855,8.106601234597,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,2025.0,1,1,4.5,1.0,0.0,0.0,0.0,3110,1178,46.873941603851,7.554791234596,27.0,27.0,0,0.0,109.0
5,27,125.0,1,1,0.0,-1.0,0.0,0.0,0.0,8580,75,47.551291604851,9.296591234597,9.0,9.0,2,0.0,0.0
5,16,40.0,1,1,0.0,0.0,0.0,0.0,0.0,8400,1992,47.502131603859,8.722011237595,30.0,30.0,0,0.0,0.0
0,2,920.0,1,1,2.0,-1.0,0.0,0.0,0.0,3506,739,46.911061605853,7.629691234594,51.0,51.0,2,0.0,38.0
0,2,2795.0,1,1,5.5,5.0,0.0,0.0,0.0,4142,1174,47.521081603859,7.619651236592,41.0,11.0,2,0.0,156.0
0,2,1227.0,1,1,3.0,2.0,0.0,0.0,0.0,9000,1678,47.429911600858,9.392151234597,73.0,23.0,1,0.0,68.0
0,2,2303.0,1,1,4.5,1.0,0.0,0.0,0.0,3063,864,46.975931600858,7.483111234591,49.0,11.0,2,0.0,103.0
0,21,1750.0,1,1,3.0,4.0,0.0,0.0,0.0,4058,146,47.566281605853,7.599441234593,38.94638748274269,38.94638748274269,0,0.0,78.0
0,2,1685.0,1,1,3.5,4.0,0.0,0.0,0.0,3960,1636,46.283961606854,7.517291235597,8.0,8.0,1,0.0,67.0
5,39,60.0,1,1,0.0,0.0,0.0,0.0,0.0,9320,86,47.507071607855,9.428211234591,38.94638748274269,38.94638748274269,0,0.0,0.0
5,27,120.0,1,1,0.0,-1.0,0.0,0.0,0.0,4147,28,47.469091603859,7.591591233597,31.0,31.0,2,0.0,0.0
0,2,1660.0,1,1,2.5,5.0,0.0,0.0,0.0,1290,1862,46.284461606854,6.162661239594,38.94638748274269,38.94638748274269,1,0.0,0.0
0,51,926.0,1,1,1.0,3.0,0.0,0.0,0.0,6900,1044,45.997541608856,8.943331236599,38.94638748274269,38.94638748274269,2,0.0,37.0
5,27,120.0,1,1,0.0,0.0,0.0,0.0,0.0,8280,913,47.639921600858,9.197151230596,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,1550.0,1,1,3.5,2.0,0.0,0.0,0.0,5028,2140,47.485721603859,8.043261235591,38.94638748274269,38.94638748274269,2,0.0,63.0
0,2,1409.0,1,1,2.5,11.0,0.0,0.0,0.0,4600,1306,47.345651605853,7.917751234593,61.0,21.0,2,0.0,63.0
5,16,30.0,1,1,0.0,0.0,0.0,0.0,0.0,8155,1211,47.483171603859,8.489291234594,50.0,50.0,2,0.0,0.0
5,27,135.0,1,1,0.0,0.0,0.0,0.0,0.0,1800,1864,46.466471606854,6.837041239596,58.0,58.0,2,0.0,0.0
5,16,50.0,1,1,0.0,0.0,0.0,0.0,0.0,1800,1864,46.466471606854,6.837041239596,58.0,58.0,2,0.0,0.0
4,53,120.0,0,4,0.0,-1.0,0.0,0.0,0.0,8600,500,47.396121600858,8.596991239591,38.94638748274269,38.94638748274269,0,0.0,148.0
4,53,120.0,0,4,0.0,-1.0,0.0,0.0,0.0,8600,500,47.396121600858,8.596991239591,38.94638748274269,38.94638748274269,0,0.0,18.0
4,53,120.0,0,4,0.0,-2.0,0.0,0.0,0.0,8600,500,47.396121600858,8.596991239591,38.94638748274269,38.94638748274269,0,0.0,57.0
0,2,1575.0,1,1,3.5,2.0,0.0,0.0,0.0,3072,1324,46.959741604851,7.493371234591,63.0,63.0,2,0.0,64.0
5,27,200.0,1,1,0.0,0.0,0.0,0.0,0.0,4057,146,47.563721604852,7.588641234599,114.0,114.0,2,0.0,0.0
4,48,319.0,0,4,0.0,0.0,0.0,0.0,0.0,1004,976,46.527361604852,6.621651235597,61.0,61.0,0,0.0,107.0
4,48,5570.0,1,1,0.0,0.0,0.0,0.0,0.0,4127,224,47.553461603859,7.620851234593,38.94638748274269,38.94638748274269,1,0.0,272.0
4,14,630.0,1,1,0.0,3.0,0.0,0.0,0.0,8184,129,47.503181604851,8.540361234596,38.94638748274269,38.94638748274269,1,0.0,25.0
3,50,4200.0,1,1,5.5,0.0,0.0,0.0,0.0,5413,219,47.461151604851,8.246001234596,42.0,9.0,1,0.0,278.0
0,25,3600.0,1,1,5.5,1.0,1.0,1.0,0.0,3076,2011,46.930521604851,7.561061234595,38.94638748274269,38.94638748274269,2,0.0,0.0
0,25,2940.0,1,1,2.5,2.0,1.0,0.0,0.0,8107,1955,47.455131600858,8.433561235597,38.94638748274269,38.94638748274269,2,0.0,70.0
5,39,90.0,1,1,0.0,0.0,0.0,0.0,0.0,6014,1055,47.053551603859,8.255981234595,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1470.0,1,1,2.5,1.0,0.0,0.0,0.0,4153,1412,47.509351607855,7.597111234599,38.94638748274269,38.94638748274269,0,0.0,61.0
4,37,155.0,0,4,0.0,3.0,0.0,0.0,0.0,6331,844,47.160391603851,8.440301234595,35.0,14.0,2,0.0,152.0
0,2,2990.0,1,1,3.5,2.0,0.0,0.0,0.0,4052,146,47.548781604852,7.602811234598,38.94638748274269,38.94638748274269,2,0.0,114.0
5,27,180.0,1,1,0.0,-1.0,0.0,0.0,0.0,1224,391,46.203261604852,6.187391234598,59.0,59.0,2,0.0,0.0
4,37,250.0,0,4,0.0,4.0,0.0,0.0,0.0,4052,146,47.544941604852,7.602311235595,38.94638748274269,38.94638748274269,2,0.0,893.0
0,2,3650.0,1,1,3.5,0.0,0.0,0.0,0.0,8032,2065,47.368211607855,8.564451234594,38.94638748274269,38.94638748274269,0,0.0,80.0
0,2,1595.0,1,1,4.5,2.0,0.0,0.0,0.0,3604,1771,46.734661604851,7.615961239594,38.94638748274269,38.94638748274269,2,0.0,89.0
0,2,1850.0,1,1,3.5,2.0,0.0,0.0,0.0,3302,1138,47.012311608856,7.490221234597,10.0,10.0,0,0.0,77.0
0,2,1530.0,1,1,2.5,0.0,0.0,0.0,0.0,9016,1678,47.441561609857,9.411811234594,39.0,7.0,0,0.0,64.0
0,2,1336.0,1,1,2.5,2.0,0.0,0.0,0.0,2503,206,47.136551604851,7.256391234593,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1130.0,1,1,2.5,3.0,0.0,0.0,0.0,2503,206,47.125151607855,7.255231237593,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,1450.0,1,1,4.0,0.0,0.0,0.0,0.0,1700,644,46.739261609857,7.279581234591,38.94638748274269,38.94638748274269,1,0.0,80.0
5,27,130.0,1,1,0.0,-1.0,0.0,0.0,0.0,9470,289,47.151711603859,9.482541238599,12.0,12.0,0,0.0,0.0
0,2,1320.0,1,1,3.5,2.0,0.0,0.0,0.0,9445,1396,47.403031600858,9.589561234594,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,1450.0,1,1,4.0,1.0,0.0,0.0,0.0,1700,644,46.738491603859,7.278881234592,38.94638748274269,38.94638748274269,1,0.0,80.0
0,2,2340.0,1,1,3.5,3.0,0.0,0.0,0.0,1196,691,46.427981607855,6.264641234595,38.94638748274269,38.94638748274269,1,0.0,75.0
5,27,40.0,1,1,0.0,0.0,0.0,0.0,0.0,8820,2015,47.231751604852,8.656221234591,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,150.0,1,1,0.0,-1.0,0.0,0.0,0.0,8706,1098,47.274941603859,8.643721235599,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,80.0,1,1,0.0,0.0,0.0,0.0,0.0,8820,2015,47.230931605853,8.656031234591,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,150.0,1,1,0.0,0.0,0.0,0.0,0.0,8820,2015,47.231241608856,8.655531234598,38.94638748274269,38.94638748274269,2,0.0,0.0
5,27,150.0,1,1,0.0,0.0,0.0,0.0,0.0,8820,2015,47.230931605853,8.656031234591,38.94638748274269,38.94638748274269,2,0.0,0.0
4,14,1300.0,1,1,0.0,0.0,0.0,0.0,0.0,8706,1098,47.274461605853,8.642771230597,38.94638748274269,38.94638748274269,2,0.0,46.0
0,2,2230.0,1,1,2.5,3.0,0.0,0.0,0.0,4051,146,47.552301609857,7.592261230599,14.0,14.0,2,0.0,65.0
0,2,1810.0,1,1,3.5,1.0,0.0,0.0,0.0,3603,1771,46.768631603859,7.601181234599,14.0,14.0,2,0.0,84.0
0,2,2413.0,1,1,3.0,0.0,0.0,0.0,0.0,1030,300,46.551671603859,6.549911234595,38.94638748274269,38.94638748274269,2,0.0,78.0
5,27,130.0,1,1,0.0,-1.0,0.0,0.0,0.0,1023,445,46.545291605853,6.575571234593,38.94638748274269,38.94638748274269,1,0.0,0.0
5,27,140.0,1,1,0.0,0.0,0.0,0.0,0.0,9200,713,47.408371609857,9.248461234592,38.94638748274269,38.94638748274269,1,0.0,0.0
0,2,3095.0,1,1,3.5,3.0,0.0,0.0,0.0,8907,1960,47.339681604852,8.472561234593,21.0,6.0,2,0.0,128.0
4,37,264.0,1,1,0.0,0.0,0.0,1.0,0.0,1007,976,46.511151600858,6.625701234592,38.94638748274269,38.94638748274269,2,0.0,0.0
4,37,1103.0,1,1,0.0,-1.0,0.0,0.0,0.0,6300,2051,47.181931606854,8.524651235591,62.0,19.0,1,0.0,57.0
0,2,1810.0,1,1,4.0,1.0,0.0,0.0,0.0,1860,45,46.319571600858,6.960201234595,38.94638748274269,38.94638748274269,1,0.0,92.0
5,27,260.0,1,1,0.0,-1.0,0.0,0.0,0.0,6300,2051,47.169411604851,8.516171238591,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,3455.0,1,1,5.0,1.0,0.0,0.0,0.0,4052,146,47.550981604852,7.605241234596,66.0,66.0,2,0.0,118.0
0,2,1505.0,1,1,4.5,3.0,0.0,0.0,0.0,5032,6,47.400151608856,8.075341234591,38.94638748274269,38.94638748274269,1,0.0,0.0
4,53,165.0,0,4,0.0,0.0,0.0,0.0,0.0,8152,1515,47.431401607855,8.554851238591,38.94638748274269,38.94638748274269,0,0.0,318.0
5,16,70.0,1,1,0.0,0.0,0.0,0.0,0.0,8049,2065,47.396161604852,8.512861234594,38.94638748274269,38.94638748274269,2,0.0,0.0
0,2,1520.0,1,1,4.0,2.0,0.0,0.0,0.0,3604,1771,46.743191607855,7.613651234596,38.94638748274269,38.94638748274269,0,0.0,67.0
0,2,1665.0,1,1,3.5,2.0,0.0,0.0,0.0,4450,1645,47.463041608856,7.808881234593,46.0,23.0,2,0.0,74.0
0,2,1880.0,1,1,3.5,2.0,0.0,0.0,0.0,3210,886,46.971531609857,7.191641234597,8.0,8.0,2,0.0,0.0
5,27,250.0,1,1,0.0,-1.0,0.0,0.0,0.0,9000,1678,47.425761607855,9.371951235599,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,2310.0,1,1,5.5,5.0,0.0,0.0,0.0,8200,1567,47.698371605853,8.633841238599,38.94638748274269,38.94638748274269,1,0.0,148.0
5,16,120.0,1,1,0.0,0.0,0.0,0.0,0.0,8047,2065,47.375511600858,8.496681235592,38.94638748274269,38.94638748274269,0,0.0,0.0
0,2,2162.0,1,1,4.5,2.0,0.0,0.0,0.0,2503,206,47.133591604851,7.249821234598,14.0,14.0,2,0.0,103.0
