object_category,object_type,price_display,price_display_type,price_unit,number_of_rooms,floor,is_furnished,is_temporary,is_selling_furniture,zipcode,city,latitude,longitude,year_built,year_renovated,moving_date_type,reserved,livingspace
0,0,3415.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,33.0
0,0,1962.0,1,0,3.325171821305842,0.0,0.0,1.0,0.0,8050,1735,47.4140793,8.5452043,39.479863068868326,39.479863068868326,0,0.0,15.0
0,0,2481.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140793,8.5452043,39.479863068868326,39.479863068868326,0,0.0,22.0
0,5,3934.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140793,8.5452043,39.479863068868326,39.479863068868326,0,0.0,51.0
0,0,1962.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140456,8.5450737,39.479863068868326,39.479863068868326,0,0.0,17.0
0,0,2377.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140456,8.5450737,39.479863068868326,39.479863068868326,0,0.0,24.0
0,0,3208.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140456,8.5450737,39.479863068868326,39.479863068868326,0,0.0,36.0
0,0,4453.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140456,8.5450737,39.479863068868326,39.479863068868326,0,0.0,80.0
0,0,1962.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140595,8.5447901,39.479863068868326,39.479863068868326,0,0.0,22.0
0,0,2377.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140595,8.5447901,39.479863068868326,39.479863068868326,0,0.0,24.0
0,0,3208.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140595,8.5447901,39.479863068868326,39.479863068868326,0,0.0,34.0
0,0,3311.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140595,8.5447901,39.479863068868326,39.479863068868326,0,0.0,34.0
0,0,3104.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8050,1735,47.4140595,8.5447901,39.479863068868326,39.479863068868326,0,0.0,39.0
0,0,2366.0,1,0,3.325171821305842,0.0,1.0,0.0,0.0,1003,827,46.5215474,6.6386641,39.479863068868326,39.479863068868326,0,0.0,26.0
0,0,2781.0,1,0,3.325171821305842,0.0,1.0,0.0,0.0,1003,827,46.5215474,6.6386641,39.479863068868326,39.479863068868326,0,0.0,35.0
0,0,3196.0,1,0,3.325171821305842,0.0,1.0,0.0,0.0,1003,827,46.5215474,6.6386641,39.479863068868326,39.479863068868326,0,0.0,45.0
0,0,3362.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1007,827,46.5171677,6.6230244,39.479863068868326,39.479863068868326,0,0.0,48.0
0,0,2013.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1007,827,46.5171677,6.6230244,39.479863068868326,39.479863068868326,0,0.0,17.0
0,0,2428.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1007,827,46.5171677,6.6230244,39.479863068868326,39.479863068868326,0,0.0,23.0
0,0,2885.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1007,827,46.5171677,6.6230244,39.479863068868326,39.479863068868326,0,0.0,29.0
0,0,3061.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,6300,1732,47.1770805,8.5176162,39.479863068868326,39.479863068868326,0,0.0,26.0
0,0,2542.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,6300,1732,47.1770805,8.5176162,39.479863068868326,39.479863068868326,0,0.0,15.0
0,0,2573.0,1,0,3.325171821305842,0.0,1.0,0.0,0.0,1025,1301,46.513752,6.5460075,39.479863068868326,39.479863068868326,0,0.0,28.0
0,0,1743.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1025,1301,46.513752,6.5460075,39.479863068868326,39.479863068868326,0,0.0,15.0
0,0,2875.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,1025,1301,46.513752,6.5460075,39.479863068868326,39.479863068868326,0,0.0,43.0
0,8,2250.0,1,0,1.5,0.0,1.0,0.0,0.0,8134,17,47.321241606854,8.522071234591,5.0,5.0,1,0.0,33.0
0,0,2200.0,1,0,1.5,1.0,1.0,1.0,0.0,8405,1680,47.487271604851,8.766301234591,39.479863068868326,39.479863068868326,2,0.0,46.0
0,0,1890.0,1,0,1.0,0.0,1.0,0.0,0.0,5400,99,47.473251609857,8.308591230591,39.479863068868326,39.479863068868326,0,0.0,17.0
0,0,2090.0,1,0,1.5,0.0,1.0,0.0,0.0,5400,99,47.473251609857,8.308591230591,39.479863068868326,39.479863068868326,0,0.0,25.0
0,16,1760.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,6003,877,47.043791600858,8.308461233595,39.479863068868326,39.479863068868326,0,0.0,13.0
0,16,1967.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,6003,877,47.043791600858,8.308461233595,39.479863068868326,39.479863068868326,0,0.0,21.0
0,0,1690.0,1,0,3.5,3.0,0.0,0.0,0.0,4900,809,47.222341606854,7.782101234599,34.0,34.0,0,0.0,137.0
0,8,2090.0,1,0,1.5,0.0,1.0,0.0,0.0,8400,1680,47.497061603859,8.739811234593,39.479863068868326,39.479863068868326,0,0.0,35.0
0,8,1600.0,1,0,1.5,0.0,1.0,0.0,0.0,8352,461,47.498221607855,8.796221234591,7.0,7.0,2,0.0,22.0
0,8,1700.0,1,0,1.0,0.0,1.0,0.0,0.0,6005,890,47.031961604852,8.305721239597,12.0,12.0,0,0.0,25.0
0,8,1800.0,1,0,1.5,0.0,1.0,0.0,0.0,6005,890,47.031961604852,8.305721239597,12.0,12.0,0,0.0,31.0
0,8,2100.0,1,0,2.5,0.0,1.0,0.0,0.0,6005,890,47.031961604852,8.305721239597,12.0,12.0,0,0.0,43.0
0,8,2400.0,1,0,2.5,5.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,63.0
0,0,2300.0,1,0,1.0,0.0,1.0,0.0,0.0,8048,1746,47.385681603851,8.492741235591,39.479863068868326,39.479863068868326,0,0.0,27.0
0,8,3750.0,1,0,2.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,61.0
0,8,4050.0,1,0,3.5,3.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,75.0
0,8,3150.0,1,0,1.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,50.0
0,8,4450.0,1,0,3.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,6.0,6.0,0,0.0,80.0
0,8,2400.0,1,0,2.0,0.0,1.0,0.0,0.0,8048,1746,47.385681603851,8.492741235591,39.479863068868326,39.479863068868326,0,0.0,26.0
0,8,2950.0,1,0,1.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,45.0
0,8,2550.0,1,0,1.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,35.0
0,8,2750.0,1,0,1.5,0.0,1.0,0.0,0.0,4001,110,47.556491604852,7.587551233595,39.479863068868326,39.479863068868326,0,0.0,45.0
0,8,2100.0,1,0,1.5,0.0,1.0,0.0,0.0,4001,110,47.556401604851,7.588401239591,39.479863068868326,39.479863068868326,0,0.0,37.0
0,8,2250.0,1,0,2.5,0.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,46.0
0,8,2300.0,1,0,2.5,0.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,56.0
0,8,2400.0,1,0,2.5,0.0,1.0,0.0,0.0,8050,1746,47.408011600858,8.547621236593,39.479863068868326,39.479863068868326,0,0.0,38.0
0,8,2800.0,1,0,2.0,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,39.479863068868326,39.479863068868326,0,0.0,38.0
0,8,2550.0,1,0,1.5,0.0,1.0,0.0,0.0,6330,298,47.178981609857,8.457281239592,39.479863068868326,39.479863068868326,0,0.0,33.0
0,8,2400.0,1,0,2.5,5.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,59.0
0,8,2300.0,1,0,2.5,0.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,52.0
0,8,2200.0,1,0,2.5,2.0,1.0,0.0,0.0,4058,110,47.570201606854,7.603161234596,6.0,6.0,0,0.0,52.0
